Unnamed: 0,key1,key2,label,partition_x,pauthor_1,ptitle_1,pyear_1,pid_1,pkey_1,ptype_id_1,pjournal_id_1,pbooktitle_id_1,pjournalfull_id_1,pbooktitlefull_id_1,partition_y,pauthor_2,ptitle_2,pyear_2,pid_2,pkey_2,ptype_id_2,pjournal_id_2,pbooktitle_id_2,pjournalfull_id_2,pbooktitlefull_id_2,partition,title_sim,author_jaccard,year_diff,same_journal,same_booktitle,same_ptype,first_author_match,title_len_diff,shared_title_words,same_year,author_count_1,author_count_2,author_count_diff,title_jaccard
9751,conf/uml/GieseH05,conf/icinco/KhalguiHMH08,False,1,holger giese|martin hirsch,modular verification of safe online-reconfiguration for proactive components in mechatronic uml.,2005,744665,conf/uml/GieseH05,1,0,2135,0,2135,2,mohamed khalgui|martin hirsch 0002|dirk missal|hans-michael hanisch,reconfiguration of embedded systems.,2008,369912,conf/icinco/KhalguiHMH08,1,0,2006,0,2006,2,0.27141679571406735,0.0,3,1,0,1,0,60,1,0,2,4,2,0.07142857142857142
9752,conf/seus/CamiloSRB07,conf/comsware/SilvaRCPB08,True,2,tiago camilo|jorge sá silva|andré rodrigues|fernando boavida,gensen: a topology generator for real wireless sensor networks deployment.,2007,687178,conf/seus/CamiloSRB07,1,0,2136,0,2136,3,jorge sá silva|ricardo ruivo|tiago camilo|goncalo pereira|fernando boavida,ip in wireless sensor networks issues and lessons learnt.,2008,134044,conf/comsware/SilvaRCPB08,1,0,2136,0,2136,2,0.19746038226548518,0.5,1,1,1,1,0,17,3,0,4,5,1,0.1875
9753,journals/iee/RashidMT04,conf/iceis/AgostinhoMMABFRKRC08,True,6,awais rashid|ana m. d. moreira|bedir tekinerdogan,special issue on early aspects: aspect-oriented requirements engineering and architecture design.,2004,2005797,journals/iee/RashidMT04,3,447,5,447,5,3,sérgio agostinho|ana moreira|andré marques|joão araújo|isabel sofia brito|ricardo ferreira|ricardo raminhos|jasna kovacevic|rita almeida ribeiro|philippe chevalley,a metadata-driven approach for aspect-oriented requirements analysis.,2008,360294,conf/iceis/AgostinhoMMABFRKRC08,1,0,2706,0,2706,4,0.39410660234348815,0.0,4,0,0,0,0,28,2,0,3,10,7,0.125
9754,conf/tools/MinJYG00,conf/tools/JunqingMY99,True,7,cai min|xie junqing|wang yun|gu guanqun,an implementation model of intserv/rsvp based corba a/v stream service.,2000,800763,conf/tools/MinJYG00,1,0,813,0,813,3,xie junqing|cai min|wang yun,an implementation model of real time corba for internet applications.,1999,801116,conf/tools/JunqingMY99,4,0,2707,0,2707,4,0.3583002113568014,0.75,1,1,0,0,0,2,5,0,4,3,1,0.3333333333333333
9755,conf/persuasive/FirpoKRZ09,conf/iciw/FirpoKRZ09,True,3,daniel firpo|sumonta kasemvilas|peter ractham|xuesong zhang,generating a sense of community in a graduate educational setting through persuasive technology.,2009,632158,conf/persuasive/FirpoKRZ09,1,0,2137,0,2137,3,daniel raymond trí dang firpo|sumonta kasemvilas|peter ractham|xuesong zhang,fostering participation in an online intellectual community in a graduate educational setting: a case study.,2009,840932,conf/iciw/FirpoKRZ09,1,0,2083,0,2083,3,0.4807822995959419,0.6,0,1,0,1,0,12,5,1,4,4,0,0.25
9757,conf/fskd/HanMLZW07,conf/icic/HanWM05,True,7,hui han|binghuan mao|hairong lv|qing zhuo|wenyuan wang,one-sided fuzzy svm based on sphere for imbalanced data sets learning.,2007,254960,conf/fskd/HanMLZW07,1,0,5,0,5,4,hui han|wenyuan wang|binghuan mao,borderline-smote: a new over-sampling method in imbalanced data sets learning.,2005,366723,conf/icic/HanWM05,1,0,5,0,5,1,0.3490667804542873,0.6,2,1,1,1,1,8,4,0,5,3,2,0.23529411764705882
9758,conf/aipr/WalliR08,conf/bildmed/KabusFF05,False,6,karl c. walli|harvey e. rhody,automated image registration to 3-d scene models.,2008,43861,conf/aipr/WalliR08,1,0,1699,0,1699,1,sven kabus|astrid franz|bernd fischer,on elastic image registration with varying material parameters.,2005,76042,conf/bildmed/KabusFF05,1,0,485,0,485,3,0.2827596285544645,0.0,3,1,0,1,0,14,2,0,2,3,1,0.15384615384615385
9759,conf/ics/FlichMLD00,conf/europar/FlichUBF10,True,6,jose flich|manuel p. malumbres|pedro lópez|josé duato,performance evaluation of a new routing strategy for irregular networks with source routing.,2000,425240,conf/ics/FlichMLD00,1,0,294,0,294,2,josé flich|alfonso urso|ulrich bruening|giuseppe di fatta,high performance networks.,2010,231510,conf/europar/FlichUBF10,1,0,2708,0,2708,3,0.24063550981324366,0.0,10,1,0,1,0,66,1,0,4,4,0,0.06666666666666667
9760,conf/icip/KarkanisIMK01,conf/euromicro/KarkanisIMTM00,True,1,stavros a. karkanis|dimitrios k. iakovidis|dimitrios e. maroulis|dimitris a. karras,detection of lesions in endoscopic video using textural descriptors on wavelet domain supported by artificial neural network.,2001,373035,conf/icip/KarkanisIMK01,1,0,565,0,565,1,s. a. karkanis|dimitrios k. iakovidis|dimitrios e. maroulis|nikiforos g. theofanous|george d. magoulas,tumor recognition in endoscopic video images using artificial neural network architectures.,2000,228205,conf/euromicro/KarkanisIMTM00,1,0,565,0,565,3,0.4440878732719787,0.2857142857142857,1,1,1,1,0,34,6,0,4,5,1,0.2727272727272727
9761,conf/prolamat/StrandhagenD06,conf/ifip5-7/DreyerBASK07,True,5,jan ola strandhagen|heidi c. dreyer,an operations model to support manufacturing logistics processes in the supply chain.,2006,648227,conf/prolamat/StrandhagenD06,4,0,2138,0,2138,1,heidi c. dreyer|ottar bakås|erlend alfnes|jan ola strandhagen|maria kollberg,global supply chain control.,2007,451027,conf/ifip5-7/DreyerBASK07,4,0,2138,0,2138,1,0.39602211215998634,0.4,1,1,1,1,0,57,1,0,2,5,3,0.06666666666666667
9763,conf/cluster/SzajdaLO05,conf/pdpta/SzajdaOLCK05,True,3,doug szajda|barry lawson|jason owen,toward an optimal redundancy strategy for distributed computations.,2005,118745,conf/cluster/SzajdaLO05,1,0,211,0,211,4,doug szajda|jason owen|barry g. lawson|arthur charlesworth|ed kenney,an alternate multiplicity-2 task assignment scheme for distributed computations.,2005,628947,conf/pdpta/SzajdaOLCK05,1,0,610,0,610,2,0.28030514507408893,0.3333333333333333,0,1,0,1,1,13,4,1,3,5,2,0.3076923076923077
9764,conf/ACMace/BillonNT08,conf/iva/BillonNT08,True,7,ronan billon|alexis nédélec|jacques tisseau,gesture recognition in flow based on pca analysis using multiagent system.,2008,5756,conf/ACMace/BillonNT08,1,0,5,0,5,1,ronan billon|alexis nédélec|jacques tisseau,gesture recognition in flow in the context of virtual theater.,2008,541346,conf/iva/BillonNT08,1,0,5,0,5,1,0.44220663188008413,1.0,0,1,1,1,1,12,4,1,3,3,0,0.25
9766,conf/colt/FrazierP94,conf/colt/AngluinFP90,True,3,michael frazier|leonard pitt,classic learning.,1994,128424,conf/colt/FrazierP94,1,0,911,0,911,3,dana angluin|michael frazier|leonard pitt,learning conjunctions of horn clauses (abstract).,1990,128191,conf/colt/AngluinFP90,1,0,911,0,911,3,0.10325444909153356,0.6666666666666666,4,1,1,1,0,32,0,0,2,3,1,0.0
9767,journals/ci/OntanonMSR10,conf/flairs/WatsonO09,True,5,santi ontañón|kinshuk mishra|neha sugandh|ashwin ram,on-line case-based planning.,2010,1874539,journals/ci/OntanonMSR10,1,281,5,281,0,2,ian watson|santiago ontañón,special track on case-based reasoning.,2009,243139,conf/flairs/WatsonO09,4,0,5,0,0,2,0.2586239048524771,0.0,1,0,1,0,0,10,1,0,4,2,2,0.14285714285714285
9768,journals/bc/BeghiXBZ91,journals/bc/BeghiXZ91,True,7,luigi beghi|elisabetta xausa|c. de biasio|mario zanforlin,quantitative determination of the three-dimensional appearances of a rotating ellipse without a rigidity assumption.,1991,1839154,journals/bc/BeghiXBZ91,3,254,5,254,5,4,luigi beghi|elisabetta xausa|mario zanforlin,analytic determination of the depth effect in stereokinetic phenomena without a rigidity assumption.,1991,1839144,journals/bc/BeghiXZ91,3,254,5,254,5,4,0.3898400761406444,0.75,0,1,1,1,1,16,7,1,4,3,1,0.3888888888888889
9769,conf/chi/DhamijaTH06,conf/soups/DhamijaT05,True,3,rachna dhamija|j. d. tygar|marti a. hearst,why phishing works.,2006,103375,conf/chi/DhamijaTH06,1,0,387,0,387,3,rachna dhamija|j. doug tygar,the battle against phishing: dynamic security skins.,2005,849493,conf/soups/DhamijaT05,1,0,2709,0,2709,2,0.34095074624461413,0.25,1,1,0,1,1,33,0,0,3,2,1,0.0
9771,conf/aintec/SeneviratnePP07,conf/icn/PereraSBEWL05,True,2,aruna seneviratne|eranga perera|henrik petander,mobile hotspots.,2007,43506,conf/aintec/SeneviratnePP07,1,0,725,0,725,1,eranga perera|aruna seneviratne|roksana boreli|michael eyrich|michael wolf|tim leinmüller,failover for mobile routers: a vision of resilient ambience.,2005,396457,conf/icn/PereraSBEWL05,1,0,725,0,725,4,0.10890733986845438,0.2857142857142857,2,1,1,1,0,44,1,0,3,6,3,0.1
9772,journals/scheduling/BorensteinSTDAV10,conf/gecco/BorensteinATS09,True,6,yossi borenstein|nazaraf shah|edward p. k. tsang|raphaël dorne|abdullah alsheddy|christos voudouris,on the partitioning of dynamic workforce scheduling problems.,2010,2198176,journals/scheduling/BorensteinSTDAV10,1,183,5,183,5,2,yossi borenstein|abdullah alsheddy|edward p. k. tsang|nazaraf shah,the degree of dynamism for workforce scheduling problem with stochastic task duration.,2009,266824,conf/gecco/BorensteinATS09,4,0,620,0,620,1,0.3792320533177484,0.6666666666666666,1,0,0,0,1,25,4,0,6,4,2,0.25
9773,conf/crypto/HughesLMPS96,conf/qcqc/HughesBKLLMNPS98,True,8,r. j. hughes|g. g. luther|g. l. morgan|c. g. peterson|c. m. simmons,quantum cryptography over underground optical fibers.,1996,141322,conf/crypto/HughesLMPS96,1,0,79,0,79,1,r. j. hughes|w. t. buttler|p. g. kwiat|s. k. lamoreaux|g. g. luther|g. l. morgan|j. e. nordholt|c. g. peterson|c. m. simmons,practical free-space quantum cryptography.,1998,651568,conf/qcqc/HughesBKLLMNPS98,1,0,2710,0,2710,2,0.41708882582604856,0.5555555555555556,2,1,0,1,1,11,1,0,5,9,4,0.1111111111111111
9774,conf/icdar/FanFT03,conf/icip/FanFT03,True,4,lixin fan|liying fan|chew lim tan,wavelet diffusion for document image denoising.,2003,345215,conf/icdar/FanFT03,1,0,512,0,512,4,lixin fan|liying fan|chew lim tan,a diffusion process for wavelet-transform-based image denoising and its application to document image binarization.,2003,371952,conf/icip/FanFT03,1,0,512,0,512,4,0.7426128817608557,1.0,0,1,1,1,1,68,4,1,3,3,0,0.26666666666666666
9776,conf/cec/AdraF10,conf/emo/AdraF09,True,8,salem f. adra|peter j. fleming,progressive diversity management in evolutionary multiobjective optimisation.,2010,821971,conf/cec/AdraF10,1,0,12,0,12,1,salem f. adra|peter j. fleming,a diversity management operator for evolutionary many-objective optimisation.,2009,212488,conf/emo/AdraF09,1,0,323,0,323,2,0.5951040492534118,1.0,1,1,0,1,1,0,4,0,2,2,0,0.36363636363636365
9777,conf/nca/BraultAMBM07,conf/mobiquitous/BraultAMMB07,True,7,gregory j. brault|christopher j. augeri|barry e. mullins|rusty o. baldwin|christopher b. mayer,enabling skip graphs to process k-dimensional range queries in a mobile sensor network.,2007,601183,conf/nca/BraultAMBM07,1,0,5,0,5,2,gregory j. brault|christopher j. augeri|barry e. mullins|christopher b. mayer|rusty o. baldwin,assessing standard and inverted skip graphs using multi-dimensional range queries and mobile nodes.,2007,594668,conf/mobiquitous/BraultAMMB07,1,0,2453,0,2453,2,0.5740870280542002,1.0,0,1,0,1,1,12,5,1,5,5,0,0.25
9778,journals/tc/MarojevicBG08,conf/icc/MarojevicRG07,True,7,vuk marojevic|xavier revés balleste|antoni gelonch,a computing resource management framework for software-defined radios.,2008,2231311,journals/tc/MarojevicBG08,3,103,19,103,19,2,vuk marojevic|xavier revés|antoni gelonch,cooperative resource management in cognitive radio.,2007,325483,conf/icc/MarojevicRG07,1,0,19,0,19,4,0.24921893946424564,0.5,1,0,1,0,1,19,2,0,3,3,0,0.16666666666666666
9779,journals/expert/Andresen02a,journals/ieeesp/StoneAA04,True,3,scott l. andresen,ai holds the keys.,2002,1984095,journals/expert/Andresen02a,3,53,5,53,5,2,adam stone|benjamin alfonsi|scott l. andresen,news.,2004,2007281,journals/ieeesp/StoneAA04,3,406,5,406,5,1,0.0,0.3333333333333333,2,0,1,1,0,13,0,0,1,3,2,0.0
9780,reference/crypt/JoyeO05,conf/ches/BrierCO04,True,6,marc joye|francis olivier,side-channel analysis.,2005,2421397,reference/crypt/JoyeO05,1,0,5,0,5,1,eric brier|christophe clavier|francis olivier,correlation power analysis with a leakage model.,2004,102235,conf/ches/BrierCO04,1,0,5,0,5,2,0.1790248883786414,0.25,1,1,1,1,0,26,0,0,2,3,1,0.0
9781,conf/icns/ZhuMP08,conf/icns/TangMP08,True,5,hao zhu|zhengkun mi|rongqun peng,a reconfigurable charging management platform within the adaptive service provisioning architecture of ngn.,2008,794645,conf/icns/ZhuMP08,1,0,15,0,15,3,tang tang|zhengkun mi|rongqun peng,adaptive service provisioning through context-aware sip proxy.,2008,794657,conf/icns/TangMP08,1,0,15,0,15,3,0.3181598331714649,0.5,0,1,1,1,0,45,3,1,3,3,0,0.17647058823529413
9782,journals/siamdm/GeelenHW04,journals/jct/GeelenMW04,True,1,james f. geelen|petr hlinený|geoffrey p. whittle,bridging separations in matroids.,2004,2205877,journals/siamdm/GeelenHW04,3,300,5,300,0,2,james f. geelen|dillon mayhew|geoff whittle,"inequivalent representations of matroids having no u3, 6-minor.",2004,2105357,journals/jct/GeelenMW04,3,451,5,451,0,3,0.19794957024077156,0.2,0,0,1,1,1,30,0,1,3,3,0,0.0
9783,conf/services/TongCZL09,conf/pdcat/ZhangZC04,True,3,hongxia tong|jian cao|shensheng zhang|minglu li,a distributed agent coalition algorithm for web service composition.,2009,891278,conf/services/TongCZL09,1,0,939,0,939,3,jianhong zhang|shen-sheng zhang|jian cao,planning based service composition system.,2004,624539,conf/pdcat/ZhangZC04,1,0,1422,0,1422,1,0.42840728385168764,0.16666666666666666,5,1,0,1,0,26,1,0,4,3,1,0.07692307692307693
9784,conf/hpca/KongASZ09,conf/ccs/KongASZ08,True,1,jingfei kong|onur aciiçmez|jean-pierre seifert|huiyang zhou,hardware-software integrated approaches to defend against software cache-based side channel attacks.,2009,296990,conf/hpca/KongASZ09,1,0,2141,0,2141,2,jingfei kong|onur aciiçmez|jean-pierre seifert|huiyang zhou,deconstructing new cache designs for thwarting software cache-based side channel attacks.,2008,98791,conf/ccs/KongASZ08,1,0,1020,0,1020,2,0.44086549252317575,1.0,1,1,0,1,1,11,5,0,4,4,0,0.29411764705882354
9785,conf/compcon/KohnMTPZ95,conf/compcon/ZhouKRKJH95,True,4,leslie kohn|guillermo maturana|marc tremblay|a. prabhu|gregory b. zyner,the visual instruction set (vis) in ultrasparc.,1995,129740,conf/compcon/KohnMTPZ95,1,0,1173,0,1173,1,chang-guo zhou|leslie kohn|daniel rice|ihtisham kabir|aman jabbi|xiao-ping hu,mpeg video decoding with the ultrasparc visual instruction set.,1995,130135,conf/compcon/ZhouKRKJH95,1,0,1173,0,1173,2,0.6457826766956383,0.1,0,1,1,1,0,16,3,1,5,6,1,0.23076923076923078
9787,journals/winet/Pascoe-ChalkeGRL10,conf/globecom/PascoeGRL08,True,3,michael pascoe-chalke|javier gomez|victor rangel|miguel lópez-guerrero,route duration modeling for mobile ad-hoc networks.,2010,2298272,journals/winet/Pascoe-ChalkeGRL10,1,200,5,200,5,2,michael pascoe|javier gomez|victor rangel|miguel lópez-guerrero,an upper bound on network size in mobile ad-hoc networks.,2008,831835,conf/globecom/PascoeGRL08,4,0,180,0,180,3,0.3881924316577658,0.6,2,0,0,0,0,6,3,0,4,4,0,0.21428571428571427
9788,conf/soqua/LandCLB05,conf/wicsa/LandBLC05,True,4,rikard land|ivica crnkovic|stig larsson|laurens blankers,architectural reuse in software systems in-house integration and merge - experiences from industry.,2005,718920,conf/soqua/LandCLB05,1,0,2142,0,2142,3,rikard land|laurens blankers|stig larsson|ivica crnkovic,architectural concerns when selecting an in-house integration strategy - experiences from industry.,2005,773950,conf/wicsa/LandBLC05,4,0,5,0,5,2,0.6108314509878635,1.0,0,1,0,0,1,0,7,1,4,4,0,0.3888888888888889
9790,journals/chinaf/PuZ07,conf/tase/PuZ07,True,3,fei pu|wenhui zhang,combining search space partition and abstraction for ltl model checking.,2007,2360499,journals/chinaf/PuZ07,3,44,5,44,5,4,fei pu|wenhui zhang,partition refinement in abstract model checking.,2007,814910,conf/tase/PuZ07,1,0,689,0,689,3,0.42560570089840416,1.0,0,0,0,0,1,24,3,1,2,2,0,0.23076923076923078
9791,conf/flairs/SukkariehB09,conf/its/SukkariehB08,True,6,jana zuheir sukkarieh|john blackmore,c-rater: automatic content scoring for short constructed responses.,2009,243064,conf/flairs/SukkariehB09,1,0,1041,0,1041,3,jana z. sukkarieh|eleanor bolge,leveraging c-rater's automated scoring capability for providing instructional feedback for short constructed responses.,2008,538427,conf/its/SukkariehB08,1,0,358,0,358,2,0.6502199891028858,0.0,1,1,0,1,0,52,5,0,2,2,0,0.3333333333333333
9792,journals/sigpro/DatskoG11,journals/cma/GafiychukD10,True,6,b. y. datsko|v. v. gafiychuk,chaotic dynamics in bonhoffer-van der pol fractional reaction-diffusion system.,2011,2314007,journals/sigpro/DatskoG11,3,151,5,151,5,1,v. v. gafiychuk|b. y. datsko,mathematical modeling of different types of instabilities in time fractional reaction-diffusion systems.,2010,2418044,journals/cma/GafiychukD10,3,122,5,122,5,3,0.31872739695975244,1.0,1,0,1,1,0,25,3,0,2,2,0,0.17647058823529413
9793,conf/icmcs/BillotIPB97,conf/icmcs/BillotIPB96,True,7,manuel billot|valérie issarny|isabelle puaut|michel banâtre,improving reliability of distributed vod servers.,1997,386691,conf/icmcs/BillotIPB97,1,0,1622,0,1622,3,manuel billot|valérie issarny|isabelle puaut|michel banâtre,ensuring high availability of distributed multimedia applications.,1996,386689,conf/icmcs/BillotIPB96,1,0,1622,0,1622,4,0.09171290972529661,1.0,1,1,1,1,1,17,2,0,4,4,0,0.18181818181818182
9795,conf/icalp/CaceresDFFRRSS97,conf/pdcs/CaceresSS02,True,7,edson cáceres|frank k. h. a. dehne|afonso ferreira|paola flocchini|ingo rieping|alessandro roncato|nicola santoro|siang w. song,efficient parallel graph algorithms for coarse grained multicomputers and bsp.,1997,314026,conf/icalp/CaceresDFFRRSS97,1,0,1254,0,1254,2,edson norberto cáceres|siang w. song|jayme luiz szwarcfiter,a parallel algorithm for transitive closure.,2002,625356,conf/pdcs/CaceresSS02,1,0,2547,0,2547,4,0.1000491452471444,0.1,5,1,0,1,0,34,2,0,8,3,5,0.14285714285714285
9796,journals/tcs/IshiharaK02,conf/tlca/KurataT95,True,1,hajime ishihara|toshihiko kurata,completeness of intersection and union type assignment systems for call-by-value lambda-models.,2002,2241612,journals/tcs/IshiharaK02,3,12,5,12,5,2,toshihiko kurata|masako takahashi,decidable properties of intersection type systems.,1995,737278,conf/tlca/KurataT95,1,0,2513,0,2513,2,0.3618607621840784,0.3333333333333333,7,0,0,0,0,45,3,0,2,2,0,0.21428571428571427
9797,journals/percom/ZhangCA10,conf/secon/ZhangCA07,True,8,mingze zhang|mun choon chan|akkihebbal l. ananda,connectivity monitoring in wireless sensor networks.,2010,2369707,journals/percom/ZhangCA10,3,1,5,1,5,2,mingze zhang|mun choon chan|akkihebbal l. ananda,coverage protocol for wireless sensor networks using distance estimates.,2007,866164,conf/secon/ZhangCA07,1,0,1806,0,1806,4,0.3197988359006088,1.0,3,0,0,0,1,20,2,0,3,3,0,0.15384615384615385
9798,conf/globecom/ColaEM06,journals/cee/ColaM06,True,5,tomaso de cola|harald ernst|mario marchese,study and performance analysis of arq-based and transport layer coding schemes over deep space networks.,2006,829987,conf/globecom/ColaEM06,1,0,180,0,180,4,tomaso de cola|mario marchese,study and performance analysis of transport layer mechanisms applied in military radio environment.,2006,2335019,journals/cee/ColaM06,1,565,5,565,5,1,0.38604073919725457,0.6666666666666666,0,0,0,1,1,5,7,1,3,2,1,0.35
9801,journals/pr/SiromoneySDT99,conf/compimage/AnnaduraiDKT10,True,5,rani siromoney|k. g. subramanian|v. rajkumar dare|d. g. thomas,some results on picture languages.,1999,2182902,journals/pr/SiromoneySDT99,3,0,5,0,5,2,s. annadurai|v. rajkumar dare|t. kalyani|d. gnanaraj thomas,collage of iso-picture languages and p systems.,2010,904112,conf/compimage/AnnaduraiDKT10,1,0,2422,0,2422,3,0.5212181787915454,0.14285714285714285,11,1,0,0,0,13,0,0,4,4,0,0.0
9802,conf/tphol/JacobsR06,journals/entcs/JacobsSPS07,False,5,bart jacobs|john m. rushby,pvs.,2006,737896,conf/tphol/JacobsR06,1,0,2144,0,2144,3,bart jacobs 0002|jan smans|frank piessens|wolfram schulte,a simple sequential reasoning approach for sound modular verification of mainstream multithreaded programs.,2007,1974989,journals/entcs/JacobsSPS07,3,0,2144,0,2144,2,0.0,0.0,1,1,1,0,0,103,0,0,2,4,2,0.0
9803,conf/vlsi/MorgenshteinMWK03,journals/tvlsi/MoreinisMWK06,True,2,arkadiy morgenshtein|michael moreinis|israel a. wagner|avinoam kolodny,logic gates as repeaters (lgr) for timing optimization of soc interconnects.,2003,754365,conf/vlsi/MorgenshteinMWK03,1,0,1576,0,1576,4,michael moreinis|arkadiy morgenshtein|israel a. wagner|avinoam kolodny,logic gates as repeaters (lgr) for area-efficient timing optimization.,2006,2290209,journals/tvlsi/MoreinisMWK06,1,13,322,13,322,1,0.7879615738263233,1.0,3,0,0,1,0,6,7,0,4,4,0,0.5384615384615384
9804,journals/jmlr/BounkongTSL03,conf/ih/BounkongTS05,True,3,stéphane bounkong|borémi toch|david saad|david lowe,ica for watermarking digital images.,2003,2116236,journals/jmlr/BounkongTSL03,3,286,5,286,5,2,stéphane bounkong|borémi toch|david saad,optimal embedding for watermarking in discrete data spaces.,2005,454504,conf/ih/BounkongTS05,3,0,2291,0,2291,2,0.23685048971758893,0.75,2,0,0,1,1,23,2,0,4,3,1,0.18181818181818182
9807,conf/hicss/FujitaKSSSK03,conf/iwls/KojimaSSKF02,True,7,masahiro fujita|satoshi komatsu|hiroshi saito|kenshu seto|thanyapat sakunkonchak|yoshihisa kojima,field modifiable architecture with fpgas and its design/verification/debugging methodologies.,2003,287477,conf/hicss/FujitaKSSSK03,1,0,1666,0,1666,1,yoshihisa kojima|hiroshi saito|kenshu seto|satoshi komatsu|masahiro fujita,field modifiable architecture and its design methodology: system design without logic synthesis.,2002,545837,conf/iwls/KojimaSSKF02,1,0,1666,0,1666,4,0.5121131208896565,0.8333333333333334,1,1,1,1,0,3,5,0,6,5,1,0.3333333333333333
9808,conf/cpm/ChanLSTW06,conf/esa/ChanLSTW06,True,1,ho-leung chan|tak wah lam|wing-kin sung|siu-lung tam|swee-seong wong,a linear size index for approximate pattern matching.,2006,139449,conf/cpm/ChanLSTW06,1,0,5,0,5,2,ho-leung chan|tak wah lam|wing-kin sung|siu-lung tam|swee-seong wong,compressed indexes for approximate string matching.,2006,218038,conf/esa/ChanLSTW06,1,0,5,0,5,2,0.32207266829608217,1.0,0,1,1,1,1,2,3,1,5,5,0,0.2727272727272727
9809,conf/icarcv/LideJSX08,conf/icarcv/JinhaiLSX08,True,3,fang lide|li jinhai|cao suosheng|kong xiangjie,effect of step change of water supply temperature on heating measurement system.,2008,871872,conf/icarcv/LideJSX08,1,0,1056,0,1056,1,li jinhai|fang lide|cao suosheng|kong xiangjie,analysis of dynamic model of heating system after step change of water supply temperature.,2008,872084,conf/icarcv/JinhaiLSX08,1,0,1056,0,1056,1,0.8322618804707472,1.0,0,1,1,1,0,10,6,1,4,4,0,0.35294117647058826
9810,conf/icassp/WangSF09,conf/icip/WangFS08,True,2,yi wang|richard r. schultz|ronald a. fevig,sensor fusion method using gps/imu data for fast uav surveillance video frame registration.,2009,899916,conf/icassp/WangSF09,1,0,175,0,175,1,yi wang|ronald a. fevig|richard r. schultz,super-resolution mosaicking of uav surveillance video.,2008,380601,conf/icip/WangFS08,1,0,175,0,175,3,0.35868020225610464,1.0,1,1,1,1,1,37,2,0,3,3,0,0.11764705882352941
9811,conf/ro-man/NomuraKSHSBK07,journals/ijhr/NomuraSKHSBK08,True,1,tatsuya nomura|takayuki kanda|tomohiro suzuki|jeonghye han|namin shin|jennifer burke|kensuke kato,"implications on humanoid robots in pedagogical applications from cross-cultural analysis between japan, korea, and the usa.",2007,884058,conf/ro-man/NomuraKSHSBK07,1,0,5,0,0,1,tatsuya nomura|tomohiro suzuki|takayuki kanda|jeonghye han|namin shin|jennifer burke|kensuke kato,"what people assume about humanoid and animal-type robots: cross-cultural analysis between japan, korea, and the united states.",2008,2397578,journals/ijhr/NomuraSKHSBK08,3,626,5,626,0,2,0.5448274716213688,1.0,1,0,1,0,1,3,8,0,7,7,0,0.3333333333333333
9813,journals/tmi/MuellerSI02,journals/tmi/IsaacsonMNS04,True,8,jennifer l. mueller|samuli siltanen|david isaacson,a direct reconstruction algorithm for electrical impedance tomography .,2002,2268233,journals/tmi/MuellerSI02,3,137,5,137,5,1,david isaacson|jennifer l. mueller|jonathan c. newell|samuli siltanen,reconstructions of chest phantoms by the d-bar method for electrical impedance tomography.,2004,2267972,journals/tmi/IsaacsonMNS04,3,137,5,137,5,2,0.47210570655712836,0.75,2,1,1,1,0,19,3,0,3,4,1,0.16666666666666666
9814,journals/jcisd/PlattsBAH99,journals/jcisd/PlattsABH00,True,5,james a. platts|darko butina|michael h. abraham|anne hersey,estimation of molecular linear free energy relation descriptors using a group contribution approach.,1999,2096475,journals/jcisd/PlattsBAH99,3,26,5,26,5,1,james a. platts|michael h. abraham|darko butina|anne hersey,estimation of molecular linear free energy relationship descriptors by a group contribution approach. 2. prediction of partition coefficients.,2000,2096473,journals/jcisd/PlattsABH00,3,26,5,26,5,4,0.725939648263351,1.0,1,1,1,1,1,42,11,0,4,4,0,0.5789473684210527
9815,journals/dt/TiwariM07,conf/dac/GoraiBBTM06,True,2,praveen tiwari|raj s. mitra,hybrid verification of protocol bridges.,2007,1962691,journals/dt/TiwariM07,3,91,219,91,219,3,saurav gorai|saptarshi biswas|lovleen bhatia|praveen tiwari|raj s. mitra,directed-simulation assisted formal verification of serial protocol and bridge.,2006,155943,conf/dac/GoraiBBTM06,1,0,219,0,219,4,0.26231479535428626,0.4,1,0,1,0,0,39,3,0,2,5,3,0.2727272727272727
9816,conf/icra/ToshimaA07,journals/ar/ToshimaA09,True,1,iwaki toshima|shigeaki aoki,quantitative evaluation of delay time of head movement for an acoustical telepresence robot: telehead.,2007,420101,conf/icra/ToshimaA07,1,0,47,0,47,2,iwaki toshima|shigeaki aoki,sound localization during head movement using an acoustical telepresence robot: telehead.,2009,1832773,journals/ar/ToshimaA09,3,139,5,139,5,3,0.769554529215963,1.0,2,0,0,0,1,13,7,0,2,2,0,0.4117647058823529
9817,conf/ddb/LitwinBEFGCKMRS82,conf/er/EsculierG79,True,7,witold litwin|j. boudenant|christian esculier|arlette ferrier|a. m. glorieux|j. la chimia|k. kabbaj|catherine moulinoux|p. rolin|christine stangret,sirius system for distributed data management.,1982,173830,conf/ddb/LitwinBEFGCKMRS82,1,0,383,0,383,4,christian esculier|a. m. glorieux,the sirius-delta distributed dbms.,1979,214668,conf/er/EsculierG79,1,0,383,0,383,3,0.5931449074926277,0.2,3,1,1,1,0,12,1,0,10,2,8,0.1111111111111111
